time_start,time_end,cloud_description,relative_humidity,clouds,precip,temperature,icon,code
2016-10-01,2016-10-02,Overcast_clouds,75.96,91.48,0.0,24.22,c04n,804
2016-10-02,2016-10-03,Overcast_clouds,74.29,87.12,0.0,24.33,c04n,804
2016-10-03,2016-10-04,Overcast_clouds,70.27,80.73,0.0,25.8,c04n,804
2016-10-04,2016-10-05,Overcast_clouds,71.23,91.15,0.0,25.46,c04d,804
2016-10-05,2016-10-06,Overcast_clouds,71.26,84.47,0.0,24.84,c04n,804
2016-10-06,2016-10-07,Overcast_clouds,68.91,86.59,0.0,25.09,c04n,804
2016-10-07,2016-10-08,Overcast_clouds,74.19,90.69,0.0,23.75,c04n,804
2016-10-08,2016-10-09,Overcast_clouds,74.25,95.75,0.0,22.75,c04n,804
2016-10-09,2016-10-10,Overcast_clouds,78.0,80.0,0.0,22.2,c04n,804
2016-10-10,2016-10-11,Overcast_clouds,68.78,81.72,0.0,24.89,c04n,804
2016-10-11,2016-10-12,Overcast_clouds,,,,,,
2016-10-12,2016-10-13,Overcast_clouds,62.22,86.22,0.0,27.56,c04d,804
2016-10-13,2016-10-14,Overcast_clouds,79.0,77.2,0.0,22.6,c04n,804
2016-10-14,2016-10-15,Overcast_clouds,75.27,79.07,0.0,23.0,c04n,804
2016-10-15,2016-10-16,Overcast_clouds,74.57,87.36,0.0,23.36,c04n,804
2016-10-16,2016-10-17,Overcast_clouds,74.0,82.23,0.0,23.15,c04n,804
2016-10-17,2016-10-18,Overcast_clouds,82.0,86.75,0.0,21.0,c04n,804
2016-10-18,2016-10-19,Overcast_clouds,,,,,,
2016-10-19,2016-10-20,Overcast_clouds,,,,,,
2016-10-20,2016-10-21,Overcast_clouds,54.43,83.0,0.0,28.86,c04d,804
2016-10-21,2016-10-22,Overcast_clouds,74.0,81.2,0.0,22.6,c04n,804
2016-10-22,2016-10-23,Overcast_clouds,,,,,,
2016-10-23,2016-10-24,Overcast_clouds,,,,,,
2016-10-24,2016-10-25,Overcast_clouds,10.86,91.14,0.0,3.14,c04n,804
2016-10-25,2016-10-26,Overcast_clouds,76.71,77.14,0.0,21.0,c04n,804
2016-10-26,2016-10-27,Overcast_clouds,71.8,88.2,0.0,24.8,c04n,804
2016-10-27,2016-10-28,Overcast_clouds,68.0,81.22,0.0,20.11,c04n,804
2016-10-28,2016-10-29,Overcast_clouds,77.38,83.0,0.0,21.88,c04n,804
2016-10-29,2016-10-30,Overcast_clouds,77.1,81.0,0.0,22.3,c04n,804
2016-10-30,2016-10-31,Overcast_clouds,82.0,81.33,0.0,21.0,c04n,804
2016-10-31,2016-11-01,Overcast_clouds,72.62,88.95,0.0,23.57,c04n,804
2016-11-01,2016-11-02,Overcast_clouds,69.69,92.44,0.0,23.62,c04n,804
2016-11-02,2016-11-03,Overcast_clouds,67.43,87.14,0.0,24.71,c04d,804
2016-11-03,2016-11-04,Overcast_clouds,75.46,93.85,0.0,21.92,c04n,804
2016-11-04,2016-11-05,Overcast_clouds,78.0,76.0,0.0,21.67,c04n,804
2016-11-05,2016-11-06,Overcast_clouds,,,,,,
2016-11-06,2016-11-07,Overcast_clouds,73.0,75.0,0.0,22.0,c04n,804
2016-11-07,2016-11-08,Overcast_clouds,73.33,85.67,0.0,21.67,c04n,804
2016-11-08,2016-11-09,Overcast_clouds,67.0,73.0,0.0,23.5,c04d,804
2016-11-09,2016-11-10,Overcast_clouds,,,,,,
2016-11-10,2016-11-11,Overcast_clouds,59.9,87.75,0.0,19.0,c04n,804
2016-11-11,2016-11-12,Overcast_clouds,15.11,90.42,0.0,5.26,c04n,804
2016-11-12,2016-11-13,Overcast_clouds,63.67,88.67,0.0,26.93,c04n,804
2016-11-13,2016-11-14,Overcast_clouds,65.62,85.17,0.0,26.25,c04n,804
2016-11-14,2016-11-15,Overcast_clouds,68.1,83.9,0.0,25.71,c04n,804
