time_start,time_end,cloud_description,relative_humidity,clouds,precip,temperature,icon,code
2017-11-09,2017-11-10,Clear_Sky,,,,,,
2017-11-10,2017-11-11,Clear_Sky,,,,,,
2017-11-11,2017-11-12,Clear_Sky,,,,,,
2017-11-12,2017-11-13,Clear_Sky,,,,,,
2017-11-13,2017-11-14,Clear_Sky,,,,,,
2017-11-14,2017-11-15,Clear_Sky,,,,,,
2017-11-15,2017-11-16,Clear_Sky,,,,,,
2017-11-16,2017-11-17,Clear_Sky,,,,,,
2017-11-17,2017-11-18,Clear_Sky,,,,,,
2017-11-18,2017-11-19,Clear_Sky,,,,,,
2017-11-19,2017-11-20,Clear_Sky,,,,,,
2017-11-20,2017-11-21,Clear_Sky,,,,,,
2017-11-21,2017-11-22,Clear_Sky,,,,,,
2017-11-22,2017-11-23,Clear_Sky,,,,,,
2017-11-23,2017-11-24,Clear_Sky,,,,,,
2017-11-24,2017-11-25,Clear_Sky,,,,,,
2017-11-25,2017-11-26,Clear_Sky,,,,,,
2017-11-26,2017-11-27,Clear_Sky,,,,,,
2017-11-27,2017-11-28,Clear_Sky,,,,,,
2017-11-28,2017-11-29,Clear_Sky,,,,,,
2017-11-29,2017-11-30,Clear_Sky,,,,,,
2017-11-30,2017-12-01,Clear_Sky,,,,,,
2017-12-01,2017-12-02,Clear_Sky,,,,,,
2017-12-02,2017-12-03,Clear_Sky,,,,,,
2017-12-03,2017-12-04,Clear_Sky,,,,,,
2017-12-04,2017-12-05,Clear_Sky,,,,,,
2017-12-05,2017-12-06,Clear_Sky,,,,,,
2017-12-06,2017-12-07,Clear_Sky,48.0,0.0,0.0,31.0,c01d,800
2017-12-07,2017-12-08,Clear_Sky,,,,,,
2017-12-08,2017-12-09,Clear_Sky,,,,,,
2017-12-09,2017-12-10,Clear_Sky,,,,,,
2017-12-10,2017-12-11,Clear_Sky,,,,,,
2017-12-11,2017-12-12,Clear_Sky,,,,,,
2017-12-12,2017-12-13,Clear_Sky,,,,,,
2017-12-13,2017-12-14,Clear_Sky,,,,,,
2017-12-14,2017-12-15,Clear_Sky,,,,,,
2017-12-15,2017-12-16,Clear_Sky,,,,,,
2017-12-16,2017-12-17,Clear_Sky,,,,,,
2017-12-17,2017-12-18,Clear_Sky,,,,,,
2017-12-18,2017-12-19,Clear_Sky,,,,,,
2017-12-19,2017-12-20,Clear_Sky,,,,,,
2017-12-20,2017-12-21,Clear_Sky,,,,,,
2017-12-21,2017-12-22,Clear_Sky,,,,,,
2017-12-22,2017-12-23,Clear_Sky,,,,,,
2017-12-23,2017-12-24,Clear_Sky,,,,,,
2017-12-24,2017-12-25,Clear_Sky,,,,,,
2017-12-25,2017-12-26,Clear_Sky,,,,,,
2017-12-26,2017-12-27,Clear_Sky,,,,,,
2017-12-27,2017-12-28,Clear_Sky,,,,,,
2017-12-28,2017-12-29,Clear_Sky,,,,,,
2017-12-29,2017-12-30,Clear_Sky,,,,,,
2017-12-30,2017-12-31,Clear_Sky,,,,,,
2017-12-31,2018-01-01,Clear_Sky,,,,,,
2018-01-01,2018-01-02,Clear_Sky,,,,,,
2018-01-02,2018-01-03,Clear_Sky,,,,,,
2018-01-03,2018-01-04,Clear_Sky,,,,,,
2018-01-04,2018-01-05,Clear_Sky,,,,,,
2018-01-05,2018-01-06,Clear_Sky,,,,,,
2018-01-06,2018-01-07,Clear_Sky,,,,,,
2018-01-07,2018-01-08,Clear_Sky,,,,,,
2018-01-08,2018-01-09,Clear_Sky,,,,,,
2018-01-09,2018-01-10,Clear_Sky,,,,,,
2018-01-10,2018-01-11,Clear_Sky,,,,,,
2018-01-11,2018-01-12,Clear_Sky,,,,,,
2018-01-12,2018-01-13,Clear_Sky,,,,,,
2018-01-13,2018-01-14,Clear_Sky,,,,,,
2018-01-14,2018-01-15,Clear_Sky,,,,,,
2018-01-15,2018-01-16,Clear_Sky,,,,,,
2018-01-16,2018-01-17,Clear_Sky,,,,,,
2018-01-17,2018-01-18,Clear_Sky,,,,,,
2018-01-18,2018-01-19,Clear_Sky,,,,,,
2018-01-19,2018-01-20,Clear_Sky,,,,,,
2018-01-20,2018-01-21,Clear_Sky,,,,,,
2018-01-21,2018-01-22,Clear_Sky,,,,,,
2018-01-22,2018-01-23,Clear_Sky,,,,,,
2018-01-23,2018-01-24,Clear_Sky,,,,,,
2018-01-24,2018-01-25,Clear_Sky,68.0,1.0,0.0,27.0,c01d,800
2018-01-25,2018-01-26,Clear_Sky,67.75,1.0,0.0,28.75,c01d,800
2018-01-26,2018-01-27,Clear_Sky,69.0,1.0,0.0,27.0,c01d,800
2018-01-27,2018-01-28,Clear_Sky,,,,,,
2018-01-28,2018-01-29,Clear_Sky,,,,,,
2018-01-29,2018-01-30,Clear_Sky,64.0,0.5,0.0,29.5,c01d,800
2018-01-30,2018-01-31,Clear_Sky,,,,,,
