time_start,time_end,cloud_description,relative_humidity,clouds,precip,temperature,icon,code
2019-12-27,2019-12-28,Overcast_clouds,62.83,95.75,0.0,28.29,c04n,804
2019-12-28,2019-12-29,Overcast_clouds,71.14,90.43,0.0,25.71,c04n,804
2019-12-29,2019-12-30,Overcast_clouds,74.29,97.07,0.0,27.43,c04d,804
2019-12-30,2019-12-31,Overcast_clouds,74.32,97.27,0.0,26.82,c04n,804
2019-12-31,2020-01-01,Overcast_clouds,72.75,97.62,0.0,27.54,c04n,804
2020-01-01,2020-01-02,Overcast_clouds,70.88,96.42,0.0,27.29,c04n,804
2020-01-02,2020-01-03,Overcast_clouds,66.94,91.06,0.0,27.67,c04n,804
2020-01-03,2020-01-04,Overcast_clouds,68.46,88.31,0.0,26.77,c04n,804
2020-01-04,2020-01-05,Overcast_clouds,60.32,89.23,0.0,28.27,c04n,804
2020-01-05,2020-01-06,Overcast_clouds,72.33,84.5,0.0,25.5,c04n,804
2020-01-06,2020-01-07,Overcast_clouds,82.78,93.67,0.0,25.67,c04n,804
2020-01-07,2020-01-08,Overcast_clouds,66.9,89.6,0.0,27.05,c04n,804
2020-01-08,2020-01-09,Overcast_clouds,63.46,90.5,0.0,28.29,c04n,804
2020-01-09,2020-01-10,Overcast_clouds,57.75,92.75,0.0,29.88,c04n,804
2020-01-10,2020-01-11,Overcast_clouds,73.44,93.22,0.0,26.0,c04n,804
2020-01-11,2020-01-12,Overcast_clouds,77.17,91.67,0.0,25.33,c04n,804
2020-01-12,2020-01-13,Overcast_clouds,64.5,79.5,0.0,28.25,c04n,804
2020-01-13,2020-01-14,Overcast_clouds,62.84,93.21,0.0,28.74,c04n,804
2020-01-14,2020-01-15,Overcast_clouds,64.04,94.38,0.0,28.46,c04n,804
2020-01-15,2020-01-16,Overcast_clouds,76.07,93.07,0.0,27.0,c04n,804
2020-01-16,2020-01-17,Overcast_clouds,79.12,92.0,0.0,26.5,c04n,804
2020-01-17,2020-01-18,Overcast_clouds,70.69,91.46,0.0,27.77,c04n,804
2020-01-18,2020-01-19,Overcast_clouds,61.5,95.75,0.0,29.0,c04n,804
2020-01-19,2020-01-20,Overcast_clouds,65.77,92.23,0.0,27.23,c04n,804
2020-01-20,2020-01-21,Overcast_clouds,66.25,85.17,0.0,27.75,c04n,804
2020-01-21,2020-01-22,Overcast_clouds,94.0,71.0,0.0,24.0,c04d,804
2020-01-22,2020-01-23,Overcast_clouds,83.0,90.2,0.0,24.8,c04n,804
2020-01-23,2020-01-24,Overcast_clouds,72.68,85.5,0.0,26.91,c04n,804
2020-01-24,2020-01-25,Overcast_clouds,80.53,85.76,0.0,25.76,c04n,804
2020-01-25,2020-01-26,Overcast_clouds,74.04,88.29,0.0,27.62,c04n,804
2020-01-26,2020-01-27,Overcast_clouds,73.12,87.44,0.0,27.62,c04n,804
2020-01-27,2020-01-28,Overcast_clouds,76.42,86.0,0.0,27.71,c04n,804
2020-01-28,2020-01-29,Overcast_clouds,81.35,89.82,0.0,26.06,c04n,804
2020-01-29,2020-01-30,Overcast_clouds,77.33,80.19,0.0,27.33,c04n,804
2020-01-30,2020-01-31,Overcast_clouds,59.45,92.64,0.0,30.09,c04d,804
