time_start,time_end,cloud_description,relative_humidity,clouds,precip,temperature,icon,code
2019-12-03,2019-12-04,Broken_clouds,70.5,58.67,0.0,26.0,c03d,803
2019-12-04,2019-12-05,Broken_clouds,71.71,62.86,0.0,25.86,c03n,803
2019-12-05,2019-12-06,Broken_clouds,65.17,55.33,0.0,27.5,c03d,803
2019-12-06,2019-12-07,Broken_clouds,72.6,65.2,0.0,26.0,c03d,803
2019-12-07,2019-12-08,Broken_clouds,66.8,63.0,0.0,27.3,c03n,803
2019-12-08,2019-12-09,Broken_clouds,,,,,,
2019-12-09,2019-12-10,Broken_clouds,,,,,,
2019-12-10,2019-12-11,Broken_clouds,,,,,,
2019-12-11,2019-12-12,Broken_clouds,,,,,,
2019-12-12,2019-12-13,Broken_clouds,64.94,59.0,0.0,26.69,c03n,803
2019-12-13,2019-12-14,Broken_clouds,58.33,64.17,0.0,29.17,c03d,803
2019-12-14,2019-12-15,Broken_clouds,67.7,54.9,0.0,25.7,c03n,803
2019-12-15,2019-12-16,Broken_clouds,53.5,55.25,0.0,30.5,c03d,803
2019-12-16,2019-12-17,Broken_clouds,74.86,61.29,0.0,24.71,c03n,803
2019-12-17,2019-12-18,Broken_clouds,,,,,,
2019-12-18,2019-12-19,Broken_clouds,65.4,55.2,0.0,26.2,c03d,803
2019-12-19,2019-12-20,Broken_clouds,,,,,,
2019-12-20,2019-12-21,Broken_clouds,58.75,47.25,0.0,27.75,c03n,803
2019-12-21,2019-12-22,Broken_clouds,60.11,48.11,0.0,28.67,c03n,803
2019-12-22,2019-12-23,Broken_clouds,59.2,52.8,0.0,28.4,c03n,803
2019-12-23,2019-12-24,Broken_clouds,,,,,,
2019-12-24,2019-12-25,Broken_clouds,71.67,53.0,0.0,25.33,c03n,803
2019-12-25,2019-12-26,Broken_clouds,61.38,48.25,0.0,29.25,c03n,803
2019-12-26,2019-12-27,Broken_clouds,52.0,42.0,0.0,32.0,c03d,803
2019-12-27,2019-12-28,Broken_clouds,,,,,,
2019-12-28,2019-12-29,Broken_clouds,57.5,49.67,0.0,30.0,c03n,803
2019-12-29,2019-12-30,Broken_clouds,,,,,,
2019-12-30,2019-12-31,Broken_clouds,,,,,,
2019-12-31,2020-01-01,Broken_clouds,,,,,,
2020-01-01,2020-01-02,Broken_clouds,,,,,,
2020-01-02,2020-01-03,Broken_clouds,72.5,54.83,0.0,25.5,c03n,803
2020-01-03,2020-01-04,Broken_clouds,62.8,61.2,0.0,28.2,c03n,803
2020-01-04,2020-01-05,Broken_clouds,71.0,51.5,0.0,26.5,c03n,803
2020-01-05,2020-01-06,Broken_clouds,74.43,54.71,0.0,26.0,c03n,803
2020-01-06,2020-01-07,Broken_clouds,73.33,58.67,0.0,26.0,c03d,803
2020-01-07,2020-01-08,Broken_clouds,74.25,54.25,0.0,25.0,c03n,803
2020-01-08,2020-01-09,Broken_clouds,,,,,,
2020-01-09,2020-01-10,Broken_clouds,65.5,57.75,0.0,27.25,c03n,803
2020-01-10,2020-01-11,Broken_clouds,62.2,53.2,0.0,28.0,c03d,803
2020-01-11,2020-01-12,Broken_clouds,75.67,56.33,0.0,26.89,c03n,803
2020-01-12,2020-01-13,Broken_clouds,70.0,52.12,0.0,29.12,c03n,803
2020-01-13,2020-01-14,Broken_clouds,71.5,53.5,0.0,27.5,c03d,803
2020-01-14,2020-01-15,Broken_clouds,,,,,,
2020-01-15,2020-01-16,Broken_clouds,73.0,61.0,0.0,27.0,c03n,803
2020-01-16,2020-01-17,Broken_clouds,65.57,51.71,0.0,29.86,c03n,803
2020-01-17,2020-01-18,Broken_clouds,83.0,58.0,0.0,25.5,c03n,803
2020-01-18,2020-01-19,Broken_clouds,,,,,,
2020-01-19,2020-01-20,Broken_clouds,61.0,55.67,0.0,29.0,c03d,803
2020-01-20,2020-01-21,Broken_clouds,53.33,61.67,0.0,31.33,c03n,803
2020-01-21,2020-01-22,Broken_clouds,77.12,53.75,0.0,27.12,c03d,803
2020-01-22,2020-01-23,Broken_clouds,86.5,56.25,0.0,24.5,c03n,803
2020-01-23,2020-01-24,Broken_clouds,73.5,69.0,0.0,26.5,c03n,803
2020-01-24,2020-01-25,Broken_clouds,65.43,50.14,0.0,29.86,c03d,803
2020-01-25,2020-01-26,Broken_clouds,,,,,,
2020-01-26,2020-01-27,Broken_clouds,69.0,57.75,0.0,29.0,c03n,803
2020-01-27,2020-01-28,Broken_clouds,,,,,,
2020-01-28,2020-01-29,Broken_clouds,72.25,58.0,0.0,27.5,c03d,803
2020-01-29,2020-01-30,Broken_clouds,69.67,66.67,0.0,29.0,c03d,803
2020-01-30,2020-01-31,Broken_clouds,80.08,56.23,0.0,26.54,c03n,803
