time_start,time_end,cloud_description,relative_humidity,clouds,precip,temperature,icon,code
2017-11-17,2017-11-18,Few_clouds,,,,,,
2017-11-18,2017-11-19,Few_clouds,,,,,,
2017-11-19,2017-11-20,Few_clouds,,,,,,
2017-11-20,2017-11-21,Few_clouds,,,,,,
2017-11-21,2017-11-22,Few_clouds,,,,,,
2017-11-22,2017-11-23,Few_clouds,59.67,16.0,0.0,26.0,c02d,801
2017-11-23,2017-11-24,Few_clouds,,,,,,
2017-11-24,2017-11-25,Few_clouds,,,,,,
2017-11-25,2017-11-26,Few_clouds,,,,,,
2017-11-26,2017-11-27,Few_clouds,57.0,14.0,0.0,29.0,c02d,801
2017-11-27,2017-11-28,Few_clouds,65.33,18.33,0.0,25.67,c02d,801
2017-11-28,2017-11-29,Few_clouds,,,,,,
2017-11-29,2017-11-30,Few_clouds,,,,,,
2017-11-30,2017-12-01,Few_clouds,,,,,,
2017-12-01,2017-12-02,Few_clouds,67.0,17.5,0.0,24.5,c02d,801
2017-12-02,2017-12-03,Few_clouds,,,,,,
2017-12-03,2017-12-04,Few_clouds,,,,,,
2017-12-04,2017-12-05,Few_clouds,,,,,,
2017-12-05,2017-12-06,Few_clouds,59.64,11.82,0.0,28.73,c02d,801
2017-12-06,2017-12-07,Few_clouds,49.6,7.0,0.0,31.8,c02d,801
2017-12-07,2017-12-08,Few_clouds,,,,,,
2017-12-08,2017-12-09,Few_clouds,,,,,,
2017-12-09,2017-12-10,Few_clouds,,,,,,
2017-12-10,2017-12-11,Few_clouds,,,,,,
2017-12-11,2017-12-12,Few_clouds,,,,,,
2017-12-12,2017-12-13,Few_clouds,,,,,,
2017-12-13,2017-12-14,Few_clouds,,,,,,
2017-12-14,2017-12-15,Few_clouds,62.0,15.57,0.0,27.86,c02d,801
2017-12-15,2017-12-16,Few_clouds,,,,,,
2017-12-16,2017-12-17,Few_clouds,,,,,,
2017-12-17,2017-12-18,Few_clouds,58.0,18.67,0.0,30.0,c02d,801
2017-12-18,2017-12-19,Few_clouds,65.69,13.38,0.0,26.54,c02n,801
2017-12-19,2017-12-20,Few_clouds,,,,,,
2017-12-20,2017-12-21,Few_clouds,,,,,,
2017-12-21,2017-12-22,Few_clouds,55.33,7.0,0.0,28.67,c02d,801
2017-12-22,2017-12-23,Few_clouds,,,,,,
2017-12-23,2017-12-24,Few_clouds,67.67,14.0,0.0,25.67,c02d,801
2017-12-24,2017-12-25,Few_clouds,,,,,,
2017-12-25,2017-12-26,Few_clouds,,,,,,
2017-12-26,2017-12-27,Few_clouds,,,,,,
2017-12-27,2017-12-28,Few_clouds,,,,,,
2017-12-28,2017-12-29,Few_clouds,,,,,,
2017-12-29,2017-12-30,Few_clouds,,,,,,
2017-12-30,2017-12-31,Few_clouds,,,,,,
2017-12-31,2018-01-01,Few_clouds,,,,,,
2018-01-01,2018-01-02,Few_clouds,,,,,,
2018-01-02,2018-01-03,Few_clouds,,,,,,
2018-01-03,2018-01-04,Few_clouds,54.22,12.78,0.0,29.89,c02n,801
2018-01-04,2018-01-05,Few_clouds,,,,,,
2018-01-05,2018-01-06,Few_clouds,,,,,,
2018-01-06,2018-01-07,Few_clouds,,,,,,
2018-01-07,2018-01-08,Few_clouds,,,,,,
2018-01-08,2018-01-09,Few_clouds,,,,,,
2018-01-09,2018-01-10,Few_clouds,,,,,,
2018-01-10,2018-01-11,Few_clouds,,,,,,
2018-01-11,2018-01-12,Few_clouds,,,,,,
2018-01-12,2018-01-13,Few_clouds,,,,,,
2018-01-13,2018-01-14,Few_clouds,,,,,,
2018-01-14,2018-01-15,Few_clouds,,,,,,
2018-01-15,2018-01-16,Few_clouds,,,,,,
2018-01-16,2018-01-17,Few_clouds,,,,,,
2018-01-17,2018-01-18,Few_clouds,,,,,,
2018-01-18,2018-01-19,Few_clouds,,,,,,
2018-01-19,2018-01-20,Few_clouds,52.0,13.5,0.0,31.0,c02d,801
2018-01-20,2018-01-21,Few_clouds,,,,,,
2018-01-21,2018-01-22,Few_clouds,,,,,,
2018-01-22,2018-01-23,Few_clouds,66.0,19.0,0.0,28.5,c02d,801
2018-01-23,2018-01-24,Few_clouds,72.2,6.2,0.0,27.0,c02d,801
2018-01-24,2018-01-25,Few_clouds,65.89,13.56,0.0,27.67,c02n,801
2018-01-25,2018-01-26,Few_clouds,57.17,10.67,0.0,30.67,c02d,801
2018-01-26,2018-01-27,Few_clouds,73.0,11.7,0.0,26.7,c02n,801
2018-01-27,2018-01-28,Few_clouds,60.67,7.67,0.0,30.0,c02d,801
2018-01-28,2018-01-29,Few_clouds,65.83,9.33,0.0,26.5,c02d,801
2018-01-29,2018-01-30,Few_clouds,65.17,8.17,0.0,28.17,c02d,801
2018-01-30,2018-01-31,Few_clouds,73.88,8.88,0.0,27.75,c02n,801
