time_start,time_end,cloud_description,relative_humidity,clouds,precip,temperature,icon,code
2017-12-14,2017-12-15,Light_rain,,,,,,
2017-12-15,2017-12-16,Light_rain,,,,,,
2017-12-16,2017-12-17,Light_rain,,,,,,
2017-12-17,2017-12-18,Light_rain,,,,,,
2017-12-18,2017-12-19,Light_rain,,,,,,
2017-12-19,2017-12-20,Light_rain,,,,,,
2017-12-20,2017-12-21,Light_rain,,,,,,
2017-12-21,2017-12-22,Light_rain,,,,,,
2017-12-22,2017-12-23,Light_rain,,,,,,
2017-12-23,2017-12-24,Light_rain,,,,,,
2017-12-24,2017-12-25,Light_rain,59.4,97.8,0.0,27.2,r01n,500
2017-12-25,2017-12-26,Light_rain,81.57,94.0,0.14,22.0,r01n,500
2017-12-26,2017-12-27,Light_rain,,,,,,
2017-12-27,2017-12-28,Light_rain,,,,,,
2017-12-28,2017-12-29,Light_rain,,,,,,
2017-12-29,2017-12-30,Light_rain,,,,,,
2017-12-30,2017-12-31,Light_rain,,,,,,
2017-12-31,2018-01-01,Light_rain,,,,,,
2018-01-01,2018-01-02,Light_rain,,,,,,
2018-01-02,2018-01-03,Light_rain,,,,,,
2018-01-03,2018-01-04,Light_rain,,,,,,
2018-01-04,2018-01-05,Light_rain,,,,,,
2018-01-05,2018-01-06,Light_rain,,,,,,
2018-01-06,2018-01-07,Light_rain,,,,,,
2018-01-07,2018-01-08,Light_rain,,,,,,
2018-01-08,2018-01-09,Light_rain,,,,,,
2018-01-09,2018-01-10,Light_rain,,,,,,
2018-01-10,2018-01-11,Light_rain,,,,,,
2018-01-11,2018-01-12,Light_rain,,,,,,
2018-01-12,2018-01-13,Light_rain,,,,,,
2018-01-13,2018-01-14,Light_rain,,,,,,
2018-01-14,2018-01-15,Light_rain,,,,,,
2018-01-15,2018-01-16,Light_rain,,,,,,
2018-01-16,2018-01-17,Light_rain,,,,,,
2018-01-17,2018-01-18,Light_rain,,,,,,
2018-01-18,2018-01-19,Light_rain,70.67,88.0,0.0,26.0,r01n,500
2018-01-19,2018-01-20,Light_rain,73.0,96.0,0.0,25.0,r01n,500
2018-01-20,2018-01-21,Light_rain,,,,,,
2018-01-21,2018-01-22,Light_rain,,,,,,
2018-01-22,2018-01-23,Light_rain,78.0,69.11,0.67,27.11,r01d,500
2018-01-23,2018-01-24,Light_rain,83.0,73.25,0.25,24.0,r01n,500
2018-01-24,2018-01-25,Light_rain,,,,,,
2018-01-25,2018-01-26,Light_rain,,,,,,
2018-01-26,2018-01-27,Light_rain,,,,,,
2018-01-27,2018-01-28,Light_rain,,,,,,
2018-01-28,2018-01-29,Light_rain,,,,,,
2018-01-29,2018-01-30,Light_rain,,,,,,
2018-01-30,2018-01-31,Light_rain,,,,,,
