time_start,time_end,cloud_description,relative_humidity,clouds,precip,temperature,icon,code
2016-10-30,2016-10-31,Few_clouds,67.56,12.44,0.0,25.0,c02d,801
2016-10-31,2016-11-01,Few_clouds,,,,,,
2016-11-01,2016-11-02,Few_clouds,61.0,17.0,0.0,27.0,c02n,801
2016-11-02,2016-11-03,Few_clouds,,,,,,
2016-11-03,2016-11-04,Few_clouds,,,,,,
2016-11-04,2016-11-05,Few_clouds,73.67,14.33,0.0,23.0,c02n,801
2016-11-05,2016-11-06,Few_clouds,69.75,14.25,0.0,24.17,c02n,801
2016-11-06,2016-11-07,Few_clouds,61.86,11.86,0.0,26.29,c02d,801
2016-11-07,2016-11-08,Few_clouds,53.0,9.83,0.0,28.67,c02d,801
2016-11-08,2016-11-09,Few_clouds,53.89,10.56,0.0,29.0,c02d,801
2016-11-09,2016-11-10,Few_clouds,65.07,14.13,0.0,25.87,c02n,801
2016-11-10,2016-11-11,Few_clouds,,,,,,
2016-11-11,2016-11-12,Few_clouds,,,,,,
2016-11-12,2016-11-13,Few_clouds,,,,,,
2016-11-13,2016-11-14,Few_clouds,,,,,,
2016-11-14,2016-11-15,Few_clouds,,,,,,
2016-11-15,2016-11-16,Few_clouds,,,,,,
2016-11-16,2016-11-17,Few_clouds,,,,,,
2016-11-17,2016-11-18,Few_clouds,,,,,,
2016-11-18,2016-11-19,Few_clouds,,,,,,
2016-11-19,2016-11-20,Few_clouds,,,,,,
2016-11-20,2016-11-21,Few_clouds,,,,,,
2016-11-21,2016-11-22,Few_clouds,57.5,13.5,0.0,28.0,c02d,801
2016-11-22,2016-11-23,Few_clouds,,,,,,
2016-11-23,2016-11-24,Few_clouds,,,,,,
2016-11-24,2016-11-25,Few_clouds,65.0,19.0,0.0,26.0,c02n,801
2016-11-25,2016-11-26,Few_clouds,,,,,,
2016-11-26,2016-11-27,Few_clouds,50.0,12.25,0.0,29.5,c02d,801
2016-11-27,2016-11-28,Few_clouds,,,,,,
2016-11-28,2016-11-29,Few_clouds,,,,,,
2016-11-29,2016-11-30,Few_clouds,,,,,,
2016-11-30,2016-12-01,Few_clouds,67.5,5.0,0.0,27.4,c02d,801
2016-12-01,2016-12-02,Few_clouds,,,,,,
2016-12-02,2016-12-03,Few_clouds,,,,,,
2016-12-03,2016-12-04,Few_clouds,49.75,16.0,0.0,31.25,c02d,801
2016-12-04,2016-12-05,Few_clouds,,,,,,
2016-12-05,2016-12-06,Few_clouds,,,,,,
2016-12-06,2016-12-07,Few_clouds,,,,,,
2016-12-07,2016-12-08,Few_clouds,,,,,,
2016-12-08,2016-12-09,Few_clouds,,,,,,
2016-12-09,2016-12-10,Few_clouds,,,,,,
2016-12-10,2016-12-11,Few_clouds,54.17,15.83,0.0,30.0,c02d,801
2016-12-11,2016-12-12,Few_clouds,,,,,,
2016-12-12,2016-12-13,Few_clouds,,,,,,
2016-12-13,2016-12-14,Few_clouds,,,,,,
2016-12-14,2016-12-15,Few_clouds,,,,,,
2016-12-15,2016-12-16,Few_clouds,,,,,,
2016-12-16,2016-12-17,Few_clouds,,,,,,
2016-12-17,2016-12-18,Few_clouds,56.0,15.5,0.0,30.5,c02d,801
2016-12-18,2016-12-19,Few_clouds,54.5,15.25,0.0,29.88,c02d,801
2016-12-19,2016-12-20,Few_clouds,54.8,10.1,0.0,29.4,c02n,801
2016-12-20,2016-12-21,Few_clouds,,,,,,
2016-12-21,2016-12-22,Few_clouds,49.12,4.88,0.0,30.62,c02d,801
2016-12-22,2016-12-23,Few_clouds,,,,,,
2016-12-23,2016-12-24,Few_clouds,,,,,,
2016-12-24,2016-12-25,Few_clouds,,,,,,
2016-12-25,2016-12-26,Few_clouds,,,,,,
2016-12-26,2016-12-27,Few_clouds,,,,,,
2016-12-27,2016-12-28,Few_clouds,,,,,,
2016-12-28,2016-12-29,Few_clouds,,,,,,
2016-12-29,2016-12-30,Few_clouds,,,,,,
2016-12-30,2016-12-31,Few_clouds,,,,,,
2016-12-31,2017-01-01,Few_clouds,,,,,,
2017-01-01,2017-01-02,Few_clouds,,,,,,
2017-01-02,2017-01-03,Few_clouds,,,,,,
2017-01-03,2017-01-04,Few_clouds,55.0,16.67,0.0,31.0,c02d,801
2017-01-04,2017-01-05,Few_clouds,83.0,9.0,0.0,25.0,c02d,801
2017-01-05,2017-01-06,Few_clouds,,,,,,
2017-01-06,2017-01-07,Few_clouds,,,,,,
2017-01-07,2017-01-08,Few_clouds,,,,,,
2017-01-08,2017-01-09,Few_clouds,,,,,,
2017-01-09,2017-01-10,Few_clouds,,,,,,
2017-01-10,2017-01-11,Few_clouds,74.0,15.6,0.0,27.2,c02d,801
2017-01-11,2017-01-12,Few_clouds,,,,,,
2017-01-12,2017-01-13,Few_clouds,,,,,,
2017-01-13,2017-01-14,Few_clouds,,,,,,
2017-01-14,2017-01-15,Few_clouds,,,,,,
2017-01-15,2017-01-16,Few_clouds,,,,,,
2017-01-16,2017-01-17,Few_clouds,,,,,,
2017-01-17,2017-01-18,Few_clouds,,,,,,
2017-01-18,2017-01-19,Few_clouds,,,,,,
2017-01-19,2017-01-20,Few_clouds,,,,,,
2017-01-20,2017-01-21,Few_clouds,,,,,,
2017-01-21,2017-01-22,Few_clouds,,,,,,
2017-01-22,2017-01-23,Few_clouds,,,,,,
2017-01-23,2017-01-24,Few_clouds,,,,,,
2017-01-24,2017-01-25,Few_clouds,,,,,,
2017-01-25,2017-01-26,Few_clouds,,,,,,
2017-01-26,2017-01-27,Few_clouds,,,,,,
2017-01-27,2017-01-28,Few_clouds,,,,,,
2017-01-28,2017-01-29,Few_clouds,,,,,,
2017-01-29,2017-01-30,Few_clouds,,,,,,
2017-01-30,2017-01-31,Few_clouds,,,,,,
