time_start,time_end,cloud_description,relative_humidity,clouds,precip,temperature,icon,code
2019-12-23,2019-12-24,Scattered_clouds,,,,,,
2019-12-24,2019-12-25,Scattered_clouds,,,,,,
2019-12-25,2019-12-26,Scattered_clouds,67.0,37.5,0.0,26.0,c02n,802
2019-12-26,2019-12-27,Scattered_clouds,55.0,30.0,0.0,31.0,c02d,802
2019-12-27,2019-12-28,Scattered_clouds,,,,,,
2019-12-28,2019-12-29,Scattered_clouds,52.0,28.25,0.0,31.0,c02d,802
2019-12-29,2019-12-30,Scattered_clouds,,,,,,
2019-12-30,2019-12-31,Scattered_clouds,,,,,,
2019-12-31,2020-01-01,Scattered_clouds,,,,,,
2020-01-01,2020-01-02,Scattered_clouds,,,,,,
2020-01-02,2020-01-03,Scattered_clouds,,,,,,
2020-01-03,2020-01-04,Scattered_clouds,63.8,29.2,0.0,28.0,c02d,802
2020-01-04,2020-01-05,Scattered_clouds,,,,,,
2020-01-05,2020-01-06,Scattered_clouds,63.64,32.27,0.0,28.82,c02d,802
2020-01-06,2020-01-07,Scattered_clouds,65.75,28.5,0.0,28.5,c02d,802
2020-01-07,2020-01-08,Scattered_clouds,,,,,,
2020-01-08,2020-01-09,Scattered_clouds,,,,,,
2020-01-09,2020-01-10,Scattered_clouds,43.0,24.0,0.0,34.0,c02d,802
2020-01-10,2020-01-11,Scattered_clouds,57.0,30.33,0.0,31.0,c02d,802
2020-01-11,2020-01-12,Scattered_clouds,57.0,31.8,0.0,31.0,c02d,802
2020-01-12,2020-01-13,Scattered_clouds,80.33,30.33,0.0,27.33,c02n,802
2020-01-13,2020-01-14,Scattered_clouds,71.0,27.67,0.0,27.67,c02d,802
2020-01-14,2020-01-15,Scattered_clouds,,,,,,
2020-01-15,2020-01-16,Scattered_clouds,72.67,30.33,0.0,28.33,c02d,802
2020-01-16,2020-01-17,Scattered_clouds,76.22,31.78,0.0,27.22,c02n,802
2020-01-17,2020-01-18,Scattered_clouds,60.8,27.6,0.0,30.2,c02d,802
2020-01-18,2020-01-19,Scattered_clouds,,,,,,
2020-01-19,2020-01-20,Scattered_clouds,51.0,27.33,0.0,32.0,c02d,802
2020-01-20,2020-01-21,Scattered_clouds,46.33,25.67,0.0,34.0,c02d,802
2020-01-21,2020-01-22,Scattered_clouds,78.86,33.0,0.0,26.86,c02d,802
2020-01-22,2020-01-23,Scattered_clouds,72.82,28.91,0.0,27.82,c02d,802
2020-01-23,2020-01-24,Scattered_clouds,,,,,,
2020-01-24,2020-01-25,Scattered_clouds,,,,,,
2020-01-25,2020-01-26,Scattered_clouds,,,,,,
2020-01-26,2020-01-27,Scattered_clouds,,,,,,
2020-01-27,2020-01-28,Scattered_clouds,,,,,,
2020-01-28,2020-01-29,Scattered_clouds,,,,,,
2020-01-29,2020-01-30,Scattered_clouds,,,,,,
2020-01-30,2020-01-31,Scattered_clouds,,,,,,
